#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           NOAA/SEC GOES 10 CDF Energetic Particle Flux
#     PROJECT                         ISTP>InternationalSolar-Terrestrial Physics
#     DISCIPLINE                      Space Physics>Magnetospheric Science
#     SOURCE_NAME                     GOES_10>Geostationary Operational Environmental Satellite 10
#     DESCRIPTOR                      EP8>Energetic Particle Sensor
#     DATA_TYPE                       K0>Key Parameter
#     DATA_VERSION                    3
#     TEXT                            The NOAA Geostationary Operational
#                                     Environmental Satellite (GOES) key
#                                     parameters are obtained from the
#                                     Energetic Particle Sensor (EPS)
#                                     and the magnetometer (MAG).  The
#                                     key parameters are a subset of the
#                                     data available from the GOES Space
#                                     Environment Monitor (SEM) instruments.
#                                     The energetic particle fluxes are
#                                     given as five-minute averaged values
#                                     and the vector magnetic field is given
#                                     as one-minute average values.
#                                     Flux values for three integral electron
#                                     channels (E >0.6 MeV, E >2.0 MeV,
#                                     and E >4.0 MeV) and one differential
#                                     proton channel(0.7 MeV < E <4 MeV)
#                                     are provided. These data are used by
#                                     NOAA Space Environment Center (SEC)
#                                     for the real-time monitoring and
#                                     prediction of the conditions in the
#                                     Earth's space environment.  A new
#                                     series of GOES spacecraft began
#                                     with GOES-8 launched on 4/13/94,
#                                     GOES-9 launched on 5/23/95, and
#                                     GOES-10 launched on 4/25/97. Typically
#                                     two satellites are maintained
#                                     operational,one at about 135 degrees
#                                     geographic west longitude and one at
#                                     about 75 degrees geographic west
#                                     longitude. The satellite inclination
#                                     is typically within a few tenths of a
#                                     degree of the geographic equator.
#                                     However, the satellites can be moved,
#                                     especially during the six months to
#                                     one year following launch, and the
#                                     inclination can increase after years
#                                     of satellite operation.
#                                     Instrument data quality flags are set
#                                     from real-time telemetry, or, in
#                                     the case of historically-processed
#                                     data sets when telemetry is not
#                                     available, fixed to a level-1
#                                     instrument status flag for all data
#                                     Reference: Geostationary Operational
#                                     Environmental Satellite GOES I-M
#                                     System Description, compiled by John
#                                     Savides, Space Systems/Loral, Palo
#                                     Alto, California, December 1992.
#                                     Dr. Terrance Onsager, NOAA/SEC,
#                                     tonsager@sec.noaa.gov, 303-497-5713,
#                                     Boulder CO 80303 USA,
#                                     or Martin Black, NOAA/SEC,
#                                     mblack@sec.noaa.gov, 303-497-7235,
#                                     325 Broadway, Boulder CO 80303 USA
#                                     NOTICE: GOES 12 energetic particle data are not available
#                                     due to the failure of two proton channels in the detectors.  These
#                                     channels were used for the correction and processing of the proton
#                                     and electron data.  Beginning April 8, 2003, the GOES energetic
#                                     particle data are obtained from GOES 10 only.
#     MODS                            Version 2.0: 1st operational version,-db, 14 Jul 92
#                                     Corrected S/C location error & added Geographic (not geodetic) & GEO S/C positions.                   
#                                       -db, 16 Feb 93                                                                                       
#                                     Added unit_ptr to s/c position units fixed CATDES on SC_pos_sm, fixed GSn                             
#                                      -db, 20 Apr 93                                                                                        
#                                     Version 3.0: Major re-write, added  GOES-8 and GOES-9, -db 22 Feb 96.
#                                     Fixed 1-character xyz label problem,
#                                     -db, 8 May 96
#                                     Minor text & label changes,
#                                     -db, 29 Jul 96
#                                     Added global metadata, support_data  text, blank variable attrib. data  per                           
#                                      Mona Kessel sample file, -db, 5 Aug 96                                                                
#                                     Added xyz GEO,GSE,GSM labels,
#                                     replacing 1 cartesian label  -db, 29 Aug 96
#                                     Create 1 skeleton table for EPS for all GOES  preparing for the switch from                           
#                                      GOES-9 to 10  -anewman, 22 Jul 1998                                                                   
#                                     Added GOES-10 launch date and replaced Ann Newman with me as contact person.                          
#                                      -mblack, 18 Mar 1999                                                                                  
#     ADID_REF                        NSSD0098
#     LOGICAL_FILE_ID                 G0_K0_EP8_00000000_V03
#     LOGICAL_SOURCE                  G0_K0_EP8
#     LOGICAL_SOURCE_DESCRIPTION      GOES 10 Energetic Particle Sensor, Key Parameters
#     PI_NAME                         T. Onsager
#     PI_AFFILIATION                  NOAA SEC
#     INSTRUMENT_TYPE                 Particles (space)
#     LINK_TEXT                       GOES 1-15 space weather instruments
#     LINK_TITLE                      description and data
#     HTTP_LINK                       https://www.ncei.noaa.gov/products/goes-1-15/space-weather-instruments
#     NSSDC_ID                        sphe-00293
#     ALT_LOGICAL_SOURCE              GOES10_EPS_Key-Parameters-K0_1min_cdf
#     MISSION_GROUP                   GOES
#                                     !___Magnetospheric Data
#     SPASE_DATASETRESOURCEID         spase://NOAA/NumericalData/GOES/10/SEM/PT300S
#     CDAWEB_PARENTS                  g0_k0_ep8_00000000_v01
#                                     g0_k0_ep8_20030815_v03
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time
#  2. GOES Uncor. Diff. Proton Flux (0.7-4 MeV)
#
EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,PROTONS_p/cm^2*s*sr*MeV
2003-08-15T00:02:30.000Z,121.262
2003-08-15T00:07:30.000Z,118.604
2003-08-15T00:12:30.000Z,118.798
2003-08-15T00:17:30.000Z,121.119
2003-08-15T00:22:30.000Z,127.603
2003-08-15T00:27:30.000Z,117.937
2003-08-15T00:32:30.000Z,113.322
2003-08-15T00:37:30.000Z,117.670
2003-08-15T00:42:30.000Z,117.203
2003-08-15T00:47:30.000Z,115.901
2003-08-15T00:52:30.000Z,108.334
2003-08-15T00:57:30.000Z,109.268
2003-08-15T01:02:30.000Z,97.1270
2003-08-15T01:07:30.000Z,62.0383
2003-08-15T01:12:30.000Z,63.3165
2003-08-15T01:17:30.000Z,61.7568
2003-08-15T01:22:30.000Z,56.9846
2003-08-15T01:27:30.000Z,61.7235
2003-08-15T01:32:30.000Z,75.1800
2003-08-15T01:37:30.000Z,83.5894
2003-08-15T01:42:30.000Z,86.6360
2003-08-15T01:47:30.000Z,99.1323
2003-08-15T01:52:30.000Z,108.259
2003-08-15T01:57:30.000Z,89.0855
2003-08-15T02:02:30.000Z,84.7956
2003-08-15T02:07:30.000Z,96.7984
2003-08-15T02:12:30.000Z,84.7022
2003-08-15T02:17:30.000Z,92.3973
2003-08-15T02:22:30.000Z,85.7291
2003-08-15T02:27:30.000Z,83.5865
2003-08-15T02:32:30.000Z,82.6395
2003-08-15T02:37:30.000Z,76.9271
2003-08-15T02:42:30.000Z,78.1189
2003-08-15T02:47:30.000Z,74.3887
2003-08-15T02:52:30.000Z,78.3941
2003-08-15T02:57:30.000Z,75.9935
2003-08-15T03:02:30.000Z,73.0994
2003-08-15T03:07:30.000Z,63.4572
2003-08-15T03:12:30.000Z,58.9228
2003-08-15T03:17:30.000Z,56.3752
2003-08-15T03:22:30.000Z,57.7581
2003-08-15T03:27:30.000Z,54.1217
2003-08-15T03:32:30.000Z,54.2551
2003-08-15T03:37:30.000Z,49.8911
2003-08-15T03:42:30.000Z,47.7202
2003-08-15T03:47:30.000Z,46.9157
2003-08-15T03:52:30.000Z,44.8858
2003-08-15T03:57:30.000Z,43.5117
2003-08-15T04:02:30.000Z,42.2477
2003-08-15T04:07:30.000Z,41.0186
2003-08-15T04:12:30.000Z,39.3162
2003-08-15T04:17:30.000Z,39.9517
2003-08-15T04:22:30.000Z,38.4822
2003-08-15T04:27:30.000Z,36.7121
2003-08-15T04:32:30.000Z,38.2378
2003-08-15T04:37:30.000Z,34.2504
2003-08-15T04:42:30.000Z,33.1835
2003-08-15T04:47:30.000Z,32.5222
2003-08-15T04:52:30.000Z,27.4821
2003-08-15T04:57:30.000Z,27.6155
2003-08-15T05:02:30.000Z,23.3939
2003-08-15T05:07:30.000Z,19.9804
2003-08-15T05:12:30.000Z,18.3789
2003-08-15T05:17:30.000Z,16.7941
2003-08-15T05:22:30.000Z,16.5129
2003-08-15T05:27:30.000Z,16.2128
2003-08-15T05:32:30.000Z,16.8125
2003-08-15T05:37:30.000Z,17.8576
2003-08-15T05:42:30.000Z,16.0128
2003-08-15T05:47:30.000Z,16.9463
2003-08-15T05:52:30.000Z,13.4744
2003-08-15T05:57:30.000Z,15.0741
2003-08-15T06:02:30.000Z,15.0058
2003-08-15T06:07:30.000Z,13.5373
2003-08-15T06:12:30.000Z,15.3089
2003-08-15T06:17:30.000Z,10.8115
2003-08-15T06:22:30.000Z,10.4114
2003-08-15T06:27:30.000Z,10.4770
2003-08-15T06:32:30.000Z,9.41121
2003-08-15T06:37:30.000Z,10.7361
2003-08-15T06:42:30.000Z,9.15560
2003-08-15T06:47:30.000Z,11.4665
2003-08-15T06:52:30.000Z,8.14425
2003-08-15T06:57:30.000Z,9.00567
2003-08-15T07:02:30.000Z,7.02843
2003-08-15T07:07:30.000Z,6.21046
2003-08-15T07:12:30.000Z,7.54411
2003-08-15T07:17:30.000Z,7.09263
2003-08-15T07:22:30.000Z,6.41051
2003-08-15T07:27:30.000Z,7.01065
2003-08-15T07:32:30.000Z,6.12600
2003-08-15T07:37:30.000Z,5.74368
2003-08-15T07:42:30.000Z,4.26788
2003-08-15T07:47:30.000Z,4.86828
2003-08-15T07:52:30.000Z,9.27572
2003-08-15T07:57:30.000Z,9.87799
2003-08-15T08:02:30.000Z,17.2797
2003-08-15T08:07:30.000Z,21.0162
2003-08-15T08:12:30.000Z,22.6800
2003-08-15T08:17:30.000Z,20.6736
2003-08-15T08:22:30.000Z,24.1102
2003-08-15T08:27:30.000Z,17.0797
2003-08-15T08:32:30.000Z,16.9463
2003-08-15T08:37:30.000Z,16.6129
2003-08-15T08:42:30.000Z,18.3411
2003-08-15T08:47:30.000Z,16.8463
2003-08-15T08:52:30.000Z,13.1788
2003-08-15T08:57:30.000Z,14.6991
2003-08-15T09:02:30.000Z,14.1457
2003-08-15T09:07:30.000Z,14.9458
2003-08-15T09:12:30.000Z,14.1457
2003-08-15T09:17:30.000Z,14.5057
